ID,Query,Expected_Route,Predicted_Route,Route_Correct,Expected_Complexity,Predicted_Complexity,Ambiguity_Type,Expected_Flag,Predicted_Flag_OK,Stage1_Route,Stage1_Confidence,Stage2,Stage2_Override,Stage2_Override_Reason,Clarify_Question,Reasoning_Steps,Parse_Error,Latency_ms
clarify_eval_190,"Đối chiếu Chỉ thị 09/CT-TTg với Luật Đất đai 2024, văn bản nào quy định việc bãi bỏ thủ tục hành chính?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.5652,True,True,"Câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể (Chỉ thị 09/CT-TTg và Luật Đất đai 2024) để xác định văn bản nào có quy định bãi bỏ thủ tục hành chính. Đây là nhiệm vụ tổng hợp và so sánh từ hai nguồn luật độc lập, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội bộ trong một văn bản hoặc giữa các điều khoản liên kết chặt chẽ).",,"Xác định câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể: Chỉ thị 09/CT-TTg và Luật Đất đai 2024. | Nhận diện nhiệm vụ là tìm kiếm và so sánh nội dung bãi bỏ thủ tục hành chính giữa hai nguồn luật độc lập, đòi hỏi tổng hợp thông tin từ nhiều văn bản.",,3939.39
clarify_eval_191,"Theo Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.5217,True,True,"Câu hỏi yêu cầu đối chiếu và tổng hợp thông tin từ hai văn bản luật độc lập (Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023) để xác định thẩm quyền xử lý hồ sơ chuyển tiếp. Đây là trường hợp cần suy luận đa nguồn luật, phù hợp với hybrid_reasoning hơn là graph_traversal (thường dùng cho quan hệ trong cùng văn bản hoặc cùng lĩnh vực).",,Xác định câu hỏi yêu cầu tra cứu nội dung của hai văn bản luật cụ thể có năm ban hành khác nhau. | Nhận diện nhu cầu tổng hợp và đối chiếu quy định từ hai lĩnh vực pháp lý khác nhau (giao thông và y tế) để tìm cơ quan có thẩm quyền chung. | Kết luận đây là bài toán suy luận đa nguồn (multi-source reasoning) thay vì chỉ truy vấn quan hệ trong một đồ thị đơn lẻ.,,5144.24
clarify_eval_192,Mối quan hệ giữa Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.5652,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý (thẩm quyền) giữa hai văn bản cụ thể: Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP. | Việc tra cứu nội dung và mối quan hệ giữa hai văn bản pháp luật cụ thể (doc-specific lookup) đòi hỏi truy vấn qua đồ thị pháp lý để nối các điều khoản và quy định liên quan, không thể chỉ dùng tìm kiếm vector đơn thuần.",,3851.33
clarify_eval_193,"Căn cứ Luật Đất đai 2024 và Thông tư 02/2026/TT-BYT, quy định nào xác định trách nhiệm báo cáo của cơ quan nhà nước?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.55,True,False,,,"Câu hỏi yêu cầu xác định quy định cụ thể dựa trên hai văn bản pháp lý có số hiệu rõ ràng: Luật Đất đai 2024 và Thông tư 02/2026/TT-BYT. | Việc tra cứu nội dung của các văn bản có số hiệu cụ thể (doc-specific lookup) đòi hỏi truy xuất qua đồ thị pháp lý để liên kết chủ thể, hành vi và điều khoản, không thể chỉ dùng tìm kiếm vector đơn thuần.",,3228.25
clarify_eval_194,"Đối chiếu Luật Khám bệnh, chữa bệnh 2023 với Quyết định 447/QĐ-BCT, văn bản nào quy định việc bãi bỏ thủ tục hành chính?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.8085,True,True,"Câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể (Luật và Quyết định) để xác định văn bản nào có hiệu lực bãi bỏ thủ tục hành chính. Đây là tác vụ tổng hợp và so sánh từ nhiều nguồn luật độc lập, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội bộ trong một văn bản hoặc giữa các điều khoản cụ thể).",,"Xác định câu hỏi yêu cầu đối chiếu hai văn bản pháp lý riêng biệt: Luật Khám bệnh, chữa bệnh 2023 và Quyết định 447/QĐ-BCT. | Nhận diện mục tiêu là tìm văn bản có quy định bãi bỏ thủ tục hành chính, đòi hỏi so sánh nội dung và hiệu lực của cả hai văn bản. | Kết luận đây là bài toán tổng hợp đa nguồn (hybrid_reasoning) thay vì chỉ truy vấn quan hệ trong một đồ thị đơn lẻ (graph_traversal).",,5375.33
clarify_eval_195,"Theo Nghị định 75/2026/NĐ-CP và Chỉ thị 09/CT-TTg, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.56,True,False,,,"Câu hỏi yêu cầu xác định thẩm quyền dựa trên hai văn bản pháp lý cụ thể (Nghị định 75/2026/NĐ-CP và Chỉ thị 09/CT-TTg). | Việc tra cứu nội dung của văn bản theo số hiệu cụ thể và xác định quan hệ giữa các cơ quan theo quy định của văn bản đó thuộc loại doc-specific lookup, phù hợp với graph_traversal.",,2698.39
clarify_eval_196,Mối quan hệ giữa Thông tư 02/2026/TT-BYT và Luật Đường bộ 2024 về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.6128,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý giữa hai văn bản cụ thể (Thông tư 02/2026/TT-BYT và Luật Đường bộ 2024). | Việc tra cứu nội dung, hiệu lực và mối quan hệ giữa hai văn bản có số hiệu cụ thể đòi hỏi truy xuất theo metadata (doc-specific lookup) và phân tích quan hệ giữa các node trong đồ thị pháp lý.",,2424.0
clarify_eval_197,"Căn cứ Quyết định 447/QĐ-BCT và Bộ luật Lao động 2019, quy định nào xác định trách nhiệm báo cáo của cơ quan nhà nước?",graph_traversal,graph_traversal,True,medium,moderate,,,False,dense_retrieval,0.8727,True,True,"Câu hỏi chứa số hiệu văn bản cụ thể ('Quyết định 447/QĐ-BCT') và yêu cầu tra cứu nội dung/trách nhiệm theo văn bản đó. Theo nguyên tắc bảo toàn tín hiệu pháp lý, các câu hỏi doc-specific (có số hiệu văn bản/điều khoản) phải ưu tiên graph_traversal thay vì dense_retrieval để đảm bảo truy xuất chính xác metadata và nội dung điều khoản.",,"Xác định câu hỏi có chứa số hiệu văn bản pháp luật cụ thể là 'Quyết định 447/QĐ-BCT' và 'Bộ luật Lao động 2019'. | Nhận diện đây là yêu cầu tra cứu nội dung cụ thể (doc-specific lookup) về trách nhiệm báo cáo, đòi hỏi truy vấn theo metadata văn bản thay vì tìm kiếm vector chung.",,3145.9
clarify_eval_198,"Đối chiếu Chỉ thị 09/CT-TTg với Luật Đất đai 2024, văn bản nào quy định việc bãi bỏ thủ tục hành chính?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.5652,True,False,,,Câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể (Chỉ thị 09/CT-TTg và Luật Đất đai 2024) để xác định văn bản nào bãi bỏ thủ tục hành chính. | Việc xác định quan hệ bãi bỏ/sửa đổi giữa các văn bản luật và chỉ thị thuộc dạng truy vấn quan hệ pháp lý (legal relation lookup) cần đồ thị pháp lý để xác minh hiệu lực và nội dung cụ thể.,,2976.27
clarify_eval_199,"Theo Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.5217,True,True,"Câu hỏi yêu cầu tổng hợp thông tin từ hai văn bản luật độc lập (Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023) để xác định thẩm quyền xử lý một vấn đề cụ thể (hồ sơ chuyển tiếp). Đây là trường hợp cần đối chiếu và tổng hợp từ nhiều nguồn luật, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội tại trong một văn bản hoặc cùng lĩnh vực).",,Xác định câu hỏi yêu cầu tra cứu nội dung của hai văn bản luật cụ thể có năm ban hành khác nhau. | Nhận diện nhu cầu tổng hợp và đối chiếu quy định từ hai lĩnh vực pháp lý khác nhau (giao thông và y tế) để tìm cơ quan có thẩm quyền chung hoặc liên quan.,,3920.02
clarify_eval_200,Mối quan hệ giữa Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.5652,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý (thẩm quyền) giữa hai văn bản cụ thể: Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP. | Việc tra cứu và đối chiếu nội dung, hiệu lực, hoặc quy định chuyển tiếp giữa hai văn bản pháp luật cụ thể đòi hỏi traversal qua các node văn bản và điều khoản trong đồ thị pháp lý.",,3622.71
clarify_eval_201,"Căn cứ Luật Đất đai 2024 và Thông tư 02/2026/TT-BYT, quy định nào xác định trách nhiệm báo cáo của cơ quan nhà nước?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.55,True,False,,,"Câu hỏi yêu cầu xác định quy định cụ thể dựa trên hai văn bản pháp lý có số hiệu rõ ràng: Luật Đất đai 2024 và Thông tư 02/2026/TT-BYT. | Việc tra cứu nội dung của các văn bản có số hiệu cụ thể (doc-specific lookup) đòi hỏi cơ chế graph_traversal để truy xuất metadata và nội dung điều khoản chính xác, không phù hợp với dense_retrieval.",,3979.72
clarify_eval_202,"Đối chiếu Luật Khám bệnh, chữa bệnh 2023 với Quyết định 447/QĐ-BCT, văn bản nào quy định việc bãi bỏ thủ tục hành chính?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.8085,True,True,"Câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể (Luật và Quyết định) để xác định văn bản nào có hiệu lực bãi bỏ thủ tục hành chính. Đây là tác vụ tổng hợp và so sánh từ hai nguồn luật độc lập, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội bộ trong một văn bản hoặc giữa các điều khoản).",,"Xác định câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể: Luật Khám bệnh, chữa bệnh 2023 và Quyết định 447/QĐ-BCT. | Nhận diện nhiệm vụ là tìm văn bản có quy định bãi bỏ thủ tục hành chính thông qua việc so sánh nội dung và hiệu lực của hai văn bản này. | Kết luận đây là bài toán tổng hợp từ nhiều nguồn luật độc lập, cần hybrid_reasoning để xử lý quan hệ đối chiếu và xác định văn bản có hiệu lực cao hơn.",,7014.42
clarify_eval_203,"Theo Nghị định 75/2026/NĐ-CP và Chỉ thị 09/CT-TTg, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.56,True,False,,,"Câu hỏi yêu cầu xác định thẩm quyền dựa trên hai văn bản pháp lý cụ thể (Nghị định 75/2026/NĐ-CP và Chỉ thị 09/CT-TTg). | Việc tra cứu nội dung của văn bản theo số hiệu cụ thể và xác định quan hệ giữa các quy định thuộc loại doc-specific lookup, phù hợp với graph_traversal.",,3869.4
clarify_eval_204,Mối quan hệ giữa Thông tư 02/2026/TT-BYT và Luật Đường bộ 2024 về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.6128,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý cụ thể giữa hai văn bản có số hiệu rõ ràng (Thông tư 02/2026/TT-BYT và Luật Đường bộ 2024). | Việc tra cứu nội dung, thẩm quyền và hiệu lực của các văn bản cụ thể dựa trên số hiệu yêu cầu truy xuất metadata và quan hệ giữa các node văn bản, phù hợp với graph_traversal.",,3886.48
clarify_eval_205,"Căn cứ Quyết định 447/QĐ-BCT và Bộ luật Lao động 2019, quy định nào xác định trách nhiệm báo cáo của cơ quan nhà nước?",graph_traversal,graph_traversal,True,medium,moderate,,,False,dense_retrieval,0.8727,True,True,"Câu hỏi chứa số hiệu văn bản cụ thể ('Quyết định 447/QĐ-BCT') và yêu cầu tra cứu nội dung/trách nhiệm theo văn bản đó. Theo nguyên tắc bảo toàn tín hiệu pháp lý, các câu hỏi doc-specific (có số hiệu văn bản/điều khoản) phải ưu tiên graph_traversal thay vì dense_retrieval để đảm bảo truy xuất chính xác metadata và nội dung điều khoản.",,"Xác định câu hỏi có chứa số hiệu văn bản pháp luật cụ thể là 'Quyết định 447/QĐ-BCT' và 'Bộ luật Lao động 2019'. | Nhận thấy yêu cầu tra cứu trách nhiệm báo cáo dựa trên các văn bản cụ thể này thuộc loại doc-specific lookup, không phải general factoid. | Quyết định override từ dense_retrieval sang graph_traversal để đảm bảo truy xuất chính xác nội dung điều khoản và quan hệ pháp lý trong văn bản đã chỉ định.",,4268.59
clarify_eval_206,"Đối chiếu Chỉ thị 09/CT-TTg với Luật Đất đai 2024, văn bản nào quy định việc bãi bỏ thủ tục hành chính?",graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.5652,True,False,,,"Câu hỏi yêu cầu đối chiếu hai văn bản pháp lý cụ thể (Chỉ thị 09/CT-TTg và Luật Đất đai 2024) để xác định văn bản nào có quy định bãi bỏ thủ tục hành chính. | Việc xác định quan hệ bãi bỏ/sửa đổi giữa các văn bản thuộc loại quan hệ pháp lý phức tạp, đòi hỏi truy xuất metadata và nội dung của cả hai văn bản để so sánh, phù hợp với graph_traversal.",,3149.27
clarify_eval_207,"Theo Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023, cơ quan nào có thẩm quyền xử lý hồ sơ chuyển tiếp?",graph_traversal,hybrid_reasoning,False,medium,complex,,,False,graph_traversal,0.5217,True,True,"Câu hỏi yêu cầu tổng hợp thông tin từ hai văn bản luật độc lập (Luật Đường bộ 2024 và Luật Khám bệnh, chữa bệnh 2023) để xác định thẩm quyền xử lý một vấn đề cụ thể (hồ sơ chuyển tiếp). Đây là trường hợp cần đối chiếu và tổng hợp từ nhiều nguồn luật, phù hợp với định nghĩa của hybrid_reasoning hơn là graph_traversal (thường tập trung vào quan hệ nội tại trong một văn bản hoặc cùng lĩnh vực).",,"Xác định câu hỏi yêu cầu tra cứu hai văn bản luật cụ thể có năm ban hành khác nhau. | Nhận diện vấn đề 'hồ sơ chuyển tiếp' có thể liên quan đến quy trình y tế và giao thông, đòi hỏi tổng hợp quy định từ cả hai lĩnh vực. | Kết luận cần cơ chế hybrid_reasoning để đối chiếu và tổng hợp thông tin từ hai nguồn luật độc lập.",,4953.03
clarify_eval_208,Mối quan hệ giữa Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP về thẩm quyền giải quyết thủ tục là gì?,graph_traversal,graph_traversal,True,medium,complex,,,False,graph_traversal,0.5652,True,False,,,"Câu hỏi yêu cầu xác định mối quan hệ pháp lý (thẩm quyền) giữa hai văn bản cụ thể: Bộ luật Lao động 2019 và Nghị định 75/2026/NĐ-CP. | Việc tra cứu nội dung và mối quan hệ giữa hai văn bản pháp luật cụ thể (doc-specific lookup) đòi hỏi truy vấn qua đồ thị pháp lý để nối các điều khoản và quy định, không thể chỉ dùng tìm kiếm vector đơn thuần.",,5458.88
clarify_eval_209,"Nếu Ủy ban nhân dân cấp tỉnh triển khai dự án trong lĩnh vực lao động, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,1.0,True,False,,,"Xác định câu hỏi liên quan đến nguyên tắc chuyển tiếp giữa văn bản cũ và mới (hiệu lực văn bản mới đối với hồ sơ đã nộp trước). | Câu hỏi yêu cầu tra cứu quy định cụ thể về thời điểm có hiệu lực và tác động của văn bản mới lên hồ sơ đang xử lý, đòi hỏi truy xuất quan hệ giữa các điều khoản về hiệu lực và chuyển tiếp trong hệ thống văn bản pháp luật.",,3789.34
clarify_eval_210,"Nếu Bộ Y tế vừa thực hiện thủ tục về bảo hiểm xã hội vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.6271,True,False,,,"Xác định câu hỏi yêu cầu tổng hợp cơ sở pháp lý từ ít nhất hai lĩnh vực độc lập: Bảo hiểm xã hội và Chuyển đổi số. | Nhận diện chủ thể là Bộ Y tế, hành vi là thực hiện thủ tục BHXH và tuân thủ kế hoạch chuyển đổi số, đòi hỏi đối chiếu nhiều văn bản luật khác nhau.",,4674.23
clarify_eval_211,"Trường hợp Bộ Công Thương sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực đất đai, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.581,True,False,,,Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định độc lập: quy định về ngân sách và thủ tục chuyên ngành trong lĩnh vực đất đai. | Nhận diện chủ thể (Bộ Công Thương) và nguồn vốn (vốn vay ưu đãi) tạo ra tình huống pháp lý đa chiều cần tổng hợp từ nhiều văn bản luật khác nhau.,,4517.88
clarify_eval_212,"Nếu Cục Hàng không Việt Nam triển khai dự án trong lĩnh vực giao thông đường bộ, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.8727,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu giữa quy định cũ và văn bản mới có hiệu lực sau đó, đòi hỏi so sánh hai khung pháp lý khác nhau. | Phân tích thấy câu hỏi liên quan đến nguyên tắc chuyển tiếp (hiệu lực của văn bản mới đối với hồ sơ đã nộp trước) và sự không phù hợp về lĩnh vực (Cục Hàng không triển khai dự án đường bộ), cần tổng hợp từ nhiều nguồn luật.",,5114.29
clarify_eval_213,"Nếu Sở Khoa học và Công nghệ vừa thực hiện thủ tục về hàng không dân dụng vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,graph_traversal,False,high,complex,,,False,graph_traversal,0.7721,True,False,"Câu hỏi yêu cầu xác định căn cứ pháp lý cho hai lĩnh vực độc lập (hàng không dân dụng và chuyển đổi số) cùng lúc, đòi hỏi tổng hợp từ nhiều văn bản luật khác nhau thay vì chỉ traversing quan hệ trong một văn bản hoặc lĩnh vực duy nhất.",,"Xác định câu hỏi yêu cầu căn cứ pháp lý cho hai hành vi/lĩnh vực song song: thủ tục hàng không dân dụng và kế hoạch chuyển đổi số. | Nhận thấy hai lĩnh vực này thuộc các khung pháp lý khác nhau, cần tổng hợp từ nhiều văn bản luật riêng biệt (hybrid) thay vì chỉ truy vấn quan hệ trong một văn bản (graph_traversal).",,5281.47
clarify_eval_214,"Trường hợp Cục Quản lý hóa chất sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực khám bệnh, chữa bệnh, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.7432,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định pháp lý riêng biệt: quy định về ngân sách nhà nước và quy định chuyên ngành khám bệnh, chữa bệnh. | Nhận diện tình huống giả định cụ thể (Cục Quản lý hóa chất, vốn vay ưu đãi) đòi hỏi tổng hợp thông tin từ nhiều văn bản luật khác nhau để xác định tính khả thi của việc áp dụng đồng thời.",,4920.53
clarify_eval_215,"Nếu Ủy ban nhân dân cấp tỉnh triển khai dự án trong lĩnh vực môi trường, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,1.0,True,False,,,"Xác định câu hỏi yêu cầu xác định hiệu lực chuyển tiếp của quy định cũ khi có văn bản mới, liên quan đến quan hệ thời gian và thẩm quyền. | Câu hỏi không chứa số hiệu văn bản cụ thể nhưng yêu cầu suy luận quan hệ pháp lý giữa các văn bản (văn bản cũ vs văn bản mới) và chủ thể (UBND cấp tỉnh), phù hợp với graph_traversal để truy xuất các quy tắc chuyển tiếp.",,4256.53
clarify_eval_216,"Nếu Bộ Y tế vừa thực hiện thủ tục về đầu tư công vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.6271,True,False,,,Xác định câu hỏi yêu cầu tổng hợp cơ sở pháp lý từ ít nhất hai lĩnh vực độc lập: đầu tư công và chuyển đổi số. | Nhận diện chủ thể cụ thể (Bộ Y tế) và hành vi kép (thực hiện thủ tục đầu tư công + tuân thủ kế hoạch chuyển đổi số) đòi hỏi đối chiếu nhiều văn bản luật khác nhau.,,5022.96
clarify_eval_217,"Trường hợp Bộ Công Thương sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực doanh nghiệp, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.581,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định pháp lý độc lập: quy định về ngân sách nhà nước và quy định thủ tục chuyên ngành. | Nhận diện đây là tình huống giả định cụ thể (Bộ Công Thương, vốn vay ưu đãi) đòi hỏi tổng hợp thông tin từ nhiều văn bản luật khác nhau để xác định tính đồng thời áp dụng.",,5653.21
clarify_eval_218,"Nếu Cục Hàng không Việt Nam triển khai dự án trong lĩnh vực thuế, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,hybrid_reasoning,True,high,moderate,,,False,hybrid_reasoning,0.8465,True,False,,,Xác định câu hỏi yêu cầu đối chiếu giữa quy định cũ và quy định mới về nguyên tắc chuyển tiếp khi có văn bản mới có hiệu lực. | Câu hỏi không chứa số hiệu văn bản cụ thể nhưng yêu cầu suy luận dựa trên hai nguồn quy phạm pháp lý (quy định cũ và mới) trong cùng lĩnh vực thuế hàng không.,,4411.35
clarify_eval_219,"Nếu Sở Khoa học và Công nghệ vừa thực hiện thủ tục về xây dựng vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,0.5652,True,False,,,"Câu hỏi yêu cầu xác định các nhóm quy định pháp lý cho một tình huống cụ thể (Sở KH&CN thực hiện thủ tục xây dựng và chuyển đổi số). | Vấn đề đòi hỏi phải truy xuất và tổng hợp các quy định từ nhiều lĩnh vực (xây dựng, chuyển đổi số) và xác định mối quan hệ giữa các văn bản, phù hợp với graph_traversal để nối các node chủ thể, hành vi và văn bản pháp lý.",,5266.25
clarify_eval_220,"Trường hợp Cục Quản lý hóa chất sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực giáo dục, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.5916,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu hai hệ thống quy định độc lập: quy định về ngân sách nhà nước và quy định thủ tục chuyên ngành trong lĩnh vực hóa chất. | Phân tích thấy câu hỏi không thiếu thông tin chủ thể hay hành vi, không cần làm rõ ngữ cảnh, và yêu cầu tổng hợp từ nhiều nguồn luật khác nhau để trả lời.",,6405.36
clarify_eval_221,"Nếu Ủy ban nhân dân cấp tỉnh triển khai dự án trong lĩnh vực hóa chất, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,graph_traversal,False,high,moderate,,,False,graph_traversal,1.0,True,False,,,"Xác định câu hỏi yêu cầu so sánh và đối chiếu giữa quy định cũ và quy định mới dựa trên thời điểm nộp hồ sơ. | Câu hỏi liên quan đến nguyên tắc chuyển tiếp (hiệu lực của văn bản mới đối với hồ sơ đang xử lý), đòi hỏi truy xuất quan hệ giữa các văn bản pháp luật và điều kiện áp dụng.",,6860.56
clarify_eval_222,"Nếu Bộ Y tế vừa thực hiện thủ tục về lao động vừa phải tuân thủ kế hoạch chuyển đổi số, thì cần căn cứ những nhóm quy định nào?",hybrid_reasoning,dense_retrieval,False,high,complex,,,False,dense_retrieval,0.4824,True,False,"Câu hỏi yêu cầu tổng hợp căn cứ pháp lý từ hai lĩnh vực độc lập (lao động và chuyển đổi số) cho cùng một chủ thể, đòi hỏi đối chiếu nhiều văn bản luật khác nhau, vượt quá khả năng của dense_retrieval (chỉ tìm factoid chung) và graph_traversal (thường tập trung vào quan hệ trong một văn bản hoặc điều khoản cụ thể).",,"Xác định câu hỏi yêu cầu tổng hợp hai nhóm quy định pháp lý khác nhau: quy định về lao động và quy định về chuyển đổi số. | Nhận thấy cần đối chiếu và kết hợp các nguồn luật độc lập để trả lời, phù hợp với định nghĩa của hybrid_reasoning.",,6730.69
clarify_eval_223,"Trường hợp Bộ Công Thương sử dụng vốn vay ưu đãi cho nhiệm vụ thuộc lĩnh vực bảo hiểm xã hội, có được áp dụng đồng thời quy định về ngân sách và thủ tục chuyên ngành không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.5916,True,False,,,"Câu hỏi yêu cầu xác định tính đồng thời áp dụng hai hệ thống quy định (ngân sách và thủ tục chuyên ngành) trong một tình huống cụ thể liên quan đến Bộ Công Thương và lĩnh vực bảo hiểm xã hội. | Vấn đề đòi hỏi tổng hợp và đối chiếu các quy định pháp luật về quản lý vốn vay ưu đãi, ngân sách nhà nước và quy trình chuyên ngành bảo hiểm xã hội, thuộc dạng suy luận đa nguồn luật.",,7424.68
clarify_eval_224,"Nếu Cục Hàng không Việt Nam triển khai dự án trong lĩnh vực đất đai, đồng thời hồ sơ đã nộp trước ngày văn bản mới có hiệu lực, thì có được tiếp tục xử lý theo quy định cũ không?",hybrid_reasoning,hybrid_reasoning,True,high,complex,,,False,hybrid_reasoning,0.801,True,False,,,"Xác định câu hỏi yêu cầu đối chiếu giữa quy định cũ và văn bản mới có hiệu lực sau đó, đòi hỏi so sánh hai khung pháp lý khác nhau. | Câu hỏi liên quan đến nguyên tắc chuyển tiếp (chuyển tiếp từ quy định cũ sang mới) và hiệu lực của văn bản, cần tổng hợp từ nhiều nguồn luật hoặc điều khoản liên quan.",,5941.87
